Id;SlokaId;Text;Translation
4232;309;йогинах̣;этот йог
4233;310;ма̄м;Меня
4234;310;упетйа;достигшие
4235;310;пунах̣;снова
4236;310;джанма;рождение
4237;310;дух̣кха̄-алайам;в исполненном страданий
4238;310;а-ш́а̄ш́ватам;бренном мире
4239;310;на;не
4240;310;а̄пнуванти;принимают
4241;310;маха-а̄тма̄нах̣;великие души
4242;310;сам-сиддхим;совершенство
4243;310;парама̄м;высшее
4244;310;гата̄х̣;обрели
4245;311;а̄-брахма-бхувана̄т;включая мир Брахмы
4246;311;лока̄х̣;все обитатели вселенной
4247;311;пунах̣;снова
4248;311;а̄-вартинах̣;перевоплощаются
